2022-05-16 15:05:724 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:785 INFO  SignInPage :88 - getting Error text from [[ChromeDriver: chrome on WINDOWS (2a34de7d53b4799e5ccac198b25fc0f2)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-18 13:05:427 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:435 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (70b9b5a6bcddb6eeab4c11af6d01b6ab)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:483 INFO  SignInPage :55 - Enter emailabcd@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (70b9b5a6bcddb6eeab4c11af6d01b6ab)] -> xpath: //input[@id='email']]
2022-05-18 13:05:493 INFO  SignInPage :58 - Enter Password to email field [[ChromeDriver: chrome on WINDOWS (70b9b5a6bcddb6eeab4c11af6d01b6ab)] -> xpath: //input[@id='passwd']]
2022-05-18 13:05:353 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (70b9b5a6bcddb6eeab4c11af6d01b6ab)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-18 13:05:368 INFO  SignInPage :88 - getting Error text from [[ChromeDriver: chrome on WINDOWS (70b9b5a6bcddb6eeab4c11af6d01b6ab)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-18 13:05:06 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:456 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (23afcf19d6833af8c6e28fa9dedbfab9)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:532 INFO  SignInPage :55 - Enter emailadfdfgfg to email field [[ChromeDriver: chrome on WINDOWS (23afcf19d6833af8c6e28fa9dedbfab9)] -> xpath: //input[@id='email']]
2022-05-18 13:05:547 INFO  SignInPage :58 - Enter Password123456 to email field [[ChromeDriver: chrome on WINDOWS (23afcf19d6833af8c6e28fa9dedbfab9)] -> xpath: //input[@id='passwd']]
2022-05-18 13:05:686 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (23afcf19d6833af8c6e28fa9dedbfab9)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-18 13:05:708 INFO  SignInPage :88 - getting Error text from [[ChromeDriver: chrome on WINDOWS (23afcf19d6833af8c6e28fa9dedbfab9)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-18 13:05:409 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:505 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (c99794248deabef284048325a4874f2a)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:561 INFO  SignInPage :55 - Enter emailabcd@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (c99794248deabef284048325a4874f2a)] -> xpath: //input[@id='email']]
2022-05-18 13:05:574 INFO  SignInPage :58 - Enter Password123456 to email field [[ChromeDriver: chrome on WINDOWS (c99794248deabef284048325a4874f2a)] -> xpath: //input[@id='passwd']]
2022-05-18 13:05:257 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (c99794248deabef284048325a4874f2a)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-18 13:05:270 INFO  SignInPage :88 - getting Error text from [[ChromeDriver: chrome on WINDOWS (c99794248deabef284048325a4874f2a)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-18 13:05:924 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:605 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (1cf08fbd31c089b4faece1252caabbc8)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:672 INFO  SignInPage :55 - Enter emailsoft1221@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (1cf08fbd31c089b4faece1252caabbc8)] -> xpath: //input[@id='email']]
2022-05-18 13:05:682 INFO  SignInPage :58 - Enter Passwordabc12345 to email field [[ChromeDriver: chrome on WINDOWS (1cf08fbd31c089b4faece1252caabbc8)] -> xpath: //input[@id='passwd']]
2022-05-18 13:05:40 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (1cf08fbd31c089b4faece1252caabbc8)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-18 13:05:56 INFO  SignInPage :96 - getting signout from [[ChromeDriver: chrome on WINDOWS (1cf08fbd31c089b4faece1252caabbc8)] -> xpath: //a[@title='Log me out']]
2022-05-18 13:05:716 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:956 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (7bebc7b566788b11e90bc931032160f7)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:20 INFO  SignInPage :55 - Enter emailtin@mail.com to email field [[ChromeDriver: chrome on WINDOWS (7bebc7b566788b11e90bc931032160f7)] -> xpath: //input[@id='email']]
2022-05-18 13:05:32 INFO  SignInPage :58 - Enter Passwordabc123 to email field [[ChromeDriver: chrome on WINDOWS (7bebc7b566788b11e90bc931032160f7)] -> xpath: //input[@id='passwd']]
2022-05-18 13:05:437 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (7bebc7b566788b11e90bc931032160f7)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-18 13:05:857 INFO  SignInPage :93 - Clicking on SignOutLink[[ChromeDriver: chrome on WINDOWS (7bebc7b566788b11e90bc931032160f7)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
2022-05-18 13:05:867 INFO  SignInPage :100 - getting signIn text from [[ChromeDriver: chrome on WINDOWS (7bebc7b566788b11e90bc931032160f7)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:528 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:878 INFO  HomePage :41 - Clicking on WomenHeader[[ChromeDriver: chrome on WINDOWS (ddeac0f3ef96d3c5305152e9d33ea516)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-18 13:05:888 INFO  WomenCategoryPage :87 - getting Women text from [[ChromeDriver: chrome on WINDOWS (ddeac0f3ef96d3c5305152e9d33ea516)] -> xpath: //span[@class='category-name']]
2022-05-18 13:05:533 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:775 INFO  HomePage :41 - Clicking on WomenHeader[[ChromeDriver: chrome on WINDOWS (39194ca153f96bdff360aac11e08c10a)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-18 13:05:734 INFO  WomenCategoryPage :59 - Clicking on Blouse [[ChromeDriver: chrome on WINDOWS (39194ca153f96bdff360aac11e08c10a)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[2]/div[1]/div[2]/h5[1]/a[1]]
2022-05-18 13:05:747 INFO  ProductPage :74 - clear Quantity[[ChromeDriver: chrome on WINDOWS (39194ca153f96bdff360aac11e08c10a)] -> xpath: //input[@id='quantity_wanted']]
2022-05-18 13:05:797 INFO  ProductPage :80 - Enter email2 to email field [[ChromeDriver: chrome on WINDOWS (39194ca153f96bdff360aac11e08c10a)] -> xpath: //input[@id='quantity_wanted']]
2022-05-18 13:05:859 INFO  ProductPage :85 - Selecting SizeM from dropdown [[ChromeDriver: chrome on WINDOWS (39194ca153f96bdff360aac11e08c10a)] -> xpath: //select[@id='group_1']]
2022-05-18 13:05:902 INFO  ProductPage :95 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (39194ca153f96bdff360aac11e08c10a)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-18 13:05:931 INFO  ProductPage :104 - getting Product Added To CartMessage from [[ChromeDriver: chrome on WINDOWS (39194ca153f96bdff360aac11e08c10a)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-18 13:05:969 INFO  ProductPage :109 - Clicking on CloseButton[[ChromeDriver: chrome on WINDOWS (39194ca153f96bdff360aac11e08c10a)] -> xpath: //span[@title='Close window']]
2022-05-18 13:05:612 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:713 INFO  HomePage :41 - Clicking on WomenHeader[[ChromeDriver: chrome on WINDOWS (469c112b0740bed1556153d57a241f68)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-18 13:05:726 INFO  WomenCategoryPage :63 - Clicking on Printed Dress [[ChromeDriver: chrome on WINDOWS (469c112b0740bed1556153d57a241f68)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[1]/div[1]/div[2]/h5[1]/a[1]]
2022-05-18 13:05:01 INFO  ProductPage :74 - clear Quantity[[ChromeDriver: chrome on WINDOWS (469c112b0740bed1556153d57a241f68)] -> xpath: //input[@id='quantity_wanted']]
2022-05-18 13:05:51 INFO  ProductPage :80 - Enter email3 to email field [[ChromeDriver: chrome on WINDOWS (469c112b0740bed1556153d57a241f68)] -> xpath: //input[@id='quantity_wanted']]
2022-05-18 13:05:110 INFO  ProductPage :85 - Selecting SizeL from dropdown [[ChromeDriver: chrome on WINDOWS (469c112b0740bed1556153d57a241f68)] -> xpath: //select[@id='group_1']]
2022-05-18 13:05:155 INFO  ProductPage :95 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (469c112b0740bed1556153d57a241f68)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-18 13:05:179 INFO  ProductPage :104 - getting Product Added To CartMessage from [[ChromeDriver: chrome on WINDOWS (469c112b0740bed1556153d57a241f68)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-18 13:05:219 INFO  ProductPage :109 - Clicking on CloseButton[[ChromeDriver: chrome on WINDOWS (469c112b0740bed1556153d57a241f68)] -> xpath: //span[@title='Close window']]
2022-05-18 13:05:842 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:177 INFO  HomePage :41 - Clicking on WomenHeader[[ChromeDriver: chrome on WINDOWS (b04f35d2f95946447827b6792af944b2)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-18 13:05:249 INFO  WomenCategoryPage :68 - Clicking on Printed Chiffon Dress [[ChromeDriver: chrome on WINDOWS (b04f35d2f95946447827b6792af944b2)] -> xpath: //a[contains(text(),'Printed Chiffon Dress')]]
2022-05-18 13:05:261 INFO  ProductPage :74 - clear Quantity[[ChromeDriver: chrome on WINDOWS (b04f35d2f95946447827b6792af944b2)] -> xpath: //input[@id='quantity_wanted']]
2022-05-18 13:05:314 INFO  ProductPage :80 - Enter email4 to email field [[ChromeDriver: chrome on WINDOWS (b04f35d2f95946447827b6792af944b2)] -> xpath: //input[@id='quantity_wanted']]
2022-05-18 13:05:342 INFO  ProductPage :85 - Selecting SizeS from dropdown [[ChromeDriver: chrome on WINDOWS (b04f35d2f95946447827b6792af944b2)] -> xpath: //select[@id='group_1']]
2022-05-18 13:05:382 INFO  ProductPage :95 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (b04f35d2f95946447827b6792af944b2)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-18 13:05:401 INFO  ProductPage :104 - getting Product Added To CartMessage from [[ChromeDriver: chrome on WINDOWS (b04f35d2f95946447827b6792af944b2)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-18 13:05:457 INFO  ProductPage :109 - Clicking on CloseButton[[ChromeDriver: chrome on WINDOWS (b04f35d2f95946447827b6792af944b2)] -> xpath: //span[@title='Close window']]
2022-05-18 13:05:114 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:189 INFO  HomePage :41 - Clicking on WomenHeader[[ChromeDriver: chrome on WINDOWS (0e4938ab7eb1e13a3aee7f3a825feccb)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-18 13:05:755 INFO  WomenCategoryPage :72 - Clicking on Printed Summer Dress with Price tag $28.98 [[ChromeDriver: chrome on WINDOWS (0e4938ab7eb1e13a3aee7f3a825feccb)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[3]/div[1]/div[2]/h5[1]/a[1]]
2022-05-18 13:05:767 INFO  ProductPage :74 - clear Quantity[[ChromeDriver: chrome on WINDOWS (0e4938ab7eb1e13a3aee7f3a825feccb)] -> xpath: //input[@id='quantity_wanted']]
2022-05-18 13:05:819 INFO  ProductPage :80 - Enter email2 to email field [[ChromeDriver: chrome on WINDOWS (0e4938ab7eb1e13a3aee7f3a825feccb)] -> xpath: //input[@id='quantity_wanted']]
2022-05-18 13:05:877 INFO  ProductPage :85 - Selecting SizeM from dropdown [[ChromeDriver: chrome on WINDOWS (0e4938ab7eb1e13a3aee7f3a825feccb)] -> xpath: //select[@id='group_1']]
2022-05-18 13:05:918 INFO  ProductPage :95 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (0e4938ab7eb1e13a3aee7f3a825feccb)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-18 13:05:935 INFO  ProductPage :104 - getting Product Added To CartMessage from [[ChromeDriver: chrome on WINDOWS (0e4938ab7eb1e13a3aee7f3a825feccb)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-18 13:05:972 INFO  ProductPage :109 - Clicking on CloseButton[[ChromeDriver: chrome on WINDOWS (0e4938ab7eb1e13a3aee7f3a825feccb)] -> xpath: //span[@title='Close window']]
2022-05-18 13:05:212 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:80 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:239 INFO  CreateAccountPage :132 - Enter emailsoft1243@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //input[@id='email_create']]
2022-05-18 13:05:344 INFO  CreateAccountPage :114 - Clicking on CreateAccount[[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]]
2022-05-18 13:05:584 INFO  CreateAccountPage :119 - Clicking on Gender button[[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //input[@id='id_gender2']]
2022-05-18 13:05:604 INFO  CreateAccountPage :122 - Enter firstnameJohnato firstname field[[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //input[@id='customer_firstname']]
2022-05-18 13:05:735 INFO  CreateAccountPage :127 - Enter LastNameSmith to email field [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //input[@id='customer_lastname']]
2022-05-18 13:05:832 INFO  CreateAccountPage :142 - Enter Password abc12345 to email field [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //input[@id='email']]
2022-05-18 13:05:977 INFO  CreateAccountPage :147 - Selecting day15 from dropdown [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //select[@id='days']]
2022-05-18 13:05:90 INFO  CreateAccountPage :152 - Selecting Month11 from dropdown [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> id: months]
2022-05-18 13:05:229 INFO  CreateAccountPage :157 - Selecting Year2005 from dropdown [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> id: years]
2022-05-18 13:05:349 INFO  CreateAccountPage :172 - Enter FirstnameMiss smith to email field [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //input[@id='firstname']]
2022-05-18 13:05:460 INFO  CreateAccountPage :178 - Enter address LastnameGeorge to email field [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //input[@id='lastname']]
2022-05-18 13:05:562 INFO  CreateAccountPage :183 - Enter address Companyjvc ltd to email field [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //input[@id='company']]
2022-05-18 13:05:668 INFO  CreateAccountPage :188 - Enter address office10,west town to email field [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //input[@id='address1']]
2022-05-18 13:05:760 INFO  CreateAccountPage :198 - Enter address CityLeedsto email field [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //input[@id='city']]
2022-05-18 13:05:849 INFO  CreateAccountPage :204 - Select address StateOhio to email field [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //select[@id='id_state']]
2022-05-18 13:05:938 INFO  CreateAccountPage :209 - Enter address ZipCode32184 to email field [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //input[@id='postcode']]
2022-05-18 13:05:993 INFO  CreateAccountPage :214 - Selecting address CountryUnited States from dropdown [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //select[@id='id_country']]
2022-05-18 13:05:75 INFO  CreateAccountPage :219 - Enter address AddInfo Nothing to email field [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //textarea[@id='other']]
2022-05-18 13:05:169 INFO  CreateAccountPage :224 - Enter address Homephone 0778456321 to email field [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //input[@id='phone']]
2022-05-18 13:05:259 INFO  CreateAccountPage :229 - Enter address Mobile phone 01574562112 to email field [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //input[@id='phone_mobile']]
2022-05-18 13:05:346 INFO  CreateAccountPage :193 - Enter addressLine210,Liverpool Street to email field [[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //input[@id='address1']]
2022-05-18 13:05:285 INFO  CreateAccountPage :239 - Clicking on Register[[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/form[1]/div[4]/button[1]/span[1]]
2022-05-18 13:05:307 INFO  CreateAccountPage :243 - Verifying my account text[[ChromeDriver: chrome on WINDOWS (3a7c27b58454bd60c83001338f32a191)] -> xpath: //h1[contains(text(),'My account')]]
2022-05-18 13:05:368 INFO  SignInPage :74 - getting Authentification text from Proxy element for: DefaultElementLocator 'By.xpath: //h1[contains(text(),'Authentication')]'
2022-05-18 13:05:269 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:436 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (b1d713cf4982cf0960c2af345a50048c)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:448 INFO  SignInPage :74 - getting Authentification text from [[ChromeDriver: chrome on WINDOWS (b1d713cf4982cf0960c2af345a50048c)] -> xpath: //h1[contains(text(),'Authentication')]]
2022-05-18 13:05:144 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:449 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (226b1e5e046b0c26d1e49405cd9133a3)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:492 INFO  SignInPage :55 - Enter email to email field [[ChromeDriver: chrome on WINDOWS (226b1e5e046b0c26d1e49405cd9133a3)] -> xpath: //input[@id='email']]
2022-05-18 13:05:521 INFO  SignInPage :58 - Enter Password123456 to email field [[ChromeDriver: chrome on WINDOWS (226b1e5e046b0c26d1e49405cd9133a3)] -> xpath: //input[@id='passwd']]
2022-05-18 13:05:533 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (226b1e5e046b0c26d1e49405cd9133a3)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-18 13:05:547 INFO  SignInPage :88 - getting Error text from [[ChromeDriver: chrome on WINDOWS (226b1e5e046b0c26d1e49405cd9133a3)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-18 13:05:243 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:336 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (5d3c6948be51f4ae19abc53c4ae964ba)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:394 INFO  SignInPage :55 - Enter emailabcd@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (5d3c6948be51f4ae19abc53c4ae964ba)] -> xpath: //input[@id='email']]
2022-05-18 13:05:404 INFO  SignInPage :58 - Enter Password to email field [[ChromeDriver: chrome on WINDOWS (5d3c6948be51f4ae19abc53c4ae964ba)] -> xpath: //input[@id='passwd']]
2022-05-18 13:05:944 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (5d3c6948be51f4ae19abc53c4ae964ba)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-18 13:05:958 INFO  SignInPage :88 - getting Error text from [[ChromeDriver: chrome on WINDOWS (5d3c6948be51f4ae19abc53c4ae964ba)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-18 13:05:660 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:346 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (47c7ce91cb0a0a85474282ff289ce291)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:411 INFO  SignInPage :55 - Enter emailadfdfgfg to email field [[ChromeDriver: chrome on WINDOWS (47c7ce91cb0a0a85474282ff289ce291)] -> xpath: //input[@id='email']]
2022-05-18 13:05:423 INFO  SignInPage :58 - Enter Password123456 to email field [[ChromeDriver: chrome on WINDOWS (47c7ce91cb0a0a85474282ff289ce291)] -> xpath: //input[@id='passwd']]
2022-05-18 13:05:755 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (47c7ce91cb0a0a85474282ff289ce291)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-18 13:05:767 INFO  SignInPage :88 - getting Error text from [[ChromeDriver: chrome on WINDOWS (47c7ce91cb0a0a85474282ff289ce291)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-18 13:05:487 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:205 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (65a9cfcaa17f2daff6fd923308af0593)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:272 INFO  SignInPage :55 - Enter emailabcd@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (65a9cfcaa17f2daff6fd923308af0593)] -> xpath: //input[@id='email']]
2022-05-18 13:05:286 INFO  SignInPage :58 - Enter Password123456 to email field [[ChromeDriver: chrome on WINDOWS (65a9cfcaa17f2daff6fd923308af0593)] -> xpath: //input[@id='passwd']]
2022-05-18 13:05:46 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (65a9cfcaa17f2daff6fd923308af0593)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-18 13:05:60 INFO  SignInPage :88 - getting Error text from [[ChromeDriver: chrome on WINDOWS (65a9cfcaa17f2daff6fd923308af0593)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-18 13:05:767 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:139 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (a499f00731667affcffb6f75b9603275)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:198 INFO  SignInPage :55 - Enter emailsoft1243@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (a499f00731667affcffb6f75b9603275)] -> xpath: //input[@id='email']]
2022-05-18 13:05:211 INFO  SignInPage :58 - Enter Passwordabc12345 to email field [[ChromeDriver: chrome on WINDOWS (a499f00731667affcffb6f75b9603275)] -> xpath: //input[@id='passwd']]
2022-05-18 13:05:900 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (a499f00731667affcffb6f75b9603275)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-18 13:05:946 INFO  SignInPage :96 - getting signout from Proxy element for: DefaultElementLocator 'By.xpath: //a[@title='Log me out']'
2022-05-18 14:05:343 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 14:05:535 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (dcf0a06c08cb16cc277eeb556321a2ec)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 14:05:617 INFO  CreateAccountPage :132 - Enter emailsoft243@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (dcf0a06c08cb16cc277eeb556321a2ec)] -> xpath: //input[@id='email_create']]
2022-05-18 14:05:667 INFO  CreateAccountPage :114 - Clicking on CreateAccount[[ChromeDriver: chrome on WINDOWS (dcf0a06c08cb16cc277eeb556321a2ec)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]]
2022-05-18 14:05:482 INFO  CreateAccountPage :119 - Clicking on Gender button[[ChromeDriver: chrome on WINDOWS (dcf0a06c08cb16cc277eeb556321a2ec)] -> xpath: //input[@id='id_gender2']]
2022-05-18 14:05:498 INFO  CreateAccountPage :122 - Enter firstnameJohnato firstname field[[ChromeDriver: chrome on WINDOWS (dcf0a06c08cb16cc277eeb556321a2ec)] -> xpath: //input[@id='customer_firstname']]
2022-05-18 14:05:618 INFO  CreateAccountPage :127 - Enter LastNameSmith to email field [[ChromeDriver: chrome on WINDOWS (dcf0a06c08cb16cc277eeb556321a2ec)] -> xpath: //input[@id='customer_lastname']]
2022-05-18 14:05:694 INFO  CreateAccountPage :142 - Enter Password abc12345 to email field [[ChromeDriver: chrome on WINDOWS (dcf0a06c08cb16cc277eeb556321a2ec)] -> xpath: //input[@id='email']]
2022-05-18 14:05:770 INFO  CreateAccountPage :147 - Selecting day15 from dropdown [[ChromeDriver: chrome on WINDOWS (dcf0a06c08cb16cc277eeb556321a2ec)] -> xpath: //select[@id='days']]
